subject_length,body_length,total_length,word_count,avg_word_length,unique_word_ratio,uppercase_ratio,digit_ratio,punctuation_ratio,exclamation_count,question_count,colon_count,url_count,email_count,phone_count,currency_symbol_count,attachment_hint,dear_greeting,contains_date_like,job_keyword_count,candidate_keyword_count,recruiting_keyword_count,compensation_keyword_count,business_keyword_count,support_keyword_count,job_signal_ratio,non_job_signal_ratio,is_job
47.0,460.0,508.0,82.0,5.085365853658536,0.7682926829268293,0.04600484261501211,0.007874015748031496,0.021653543307086614,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.012195121951219513,0.012195121951219513,0
47.0,520.0,568.0,93.0,5.010752688172043,0.7526881720430108,0.02145922746781116,0.0,0.01936619718309859,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.043010752688172046,0
43.0,409.0,453.0,75.0,4.933333333333334,0.76,0.05191256830601093,0.008830022075055188,0.024282560706401765,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.09333333333333334,0
28.0,405.0,434.0,73.0,4.808219178082192,0.7671232876712328,0.045845272206303724,0.004608294930875576,0.02534562211981567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.1232876712328767,0
44.0,565.0,610.0,103.0,4.796116504854369,0.7766990291262136,0.04048582995951417,0.0,0.022950819672131147,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.009708737864077669,0.019417475728155338,0
30.0,417.0,448.0,72.0,4.805555555555555,0.75,0.06956521739130435,0.002232142857142857,0.05357142857142857,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.027777777777777776,0
36.0,463.0,500.0,83.0,4.927710843373494,0.7710843373493976,0.02444987775061125,0.0,0.018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.012048192771084338,0.024096385542168676,0
28.0,352.0,381.0,65.0,4.723076923076923,0.7846153846153846,0.06188925081433225,0.0,0.026246719160104987,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.06153846153846154,0
33.0,380.0,414.0,67.0,5.059701492537314,0.7611940298507462,0.05309734513274336,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.08955223880597014,0
45.0,401.0,447.0,68.0,5.470588235294118,0.7941176470588235,0.03225806451612903,0.0,0.020134228187919462,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.014705882352941176,0
28.0,346.0,375.0,61.0,4.983606557377049,0.8032786885245902,0.049342105263157895,0.0,0.029333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.13114754098360656,0
31.0,420.0,452.0,84.0,4.261904761904762,0.7619047619047619,0.04519774011299435,0.008849557522123894,0.02654867256637168,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.10714285714285714,0
48.0,484.0,533.0,88.0,4.988636363636363,0.7954545454545454,0.046189376443418015,0.01125703564727955,0.01876172607879925,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.022727272727272728,0.011363636363636364,0
40.0,513.0,554.0,88.0,5.1477272727272725,0.7272727272727273,0.0400890868596882,0.007220216606498195,0.02707581227436823,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.125,0
52.0,416.0,469.0,76.0,5.0394736842105265,0.7894736842105263,0.052770448548812667,0.008528784648187633,0.0255863539445629,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.07894736842105263,0
45.0,446.0,492.0,78.0,5.166666666666667,0.7948717948717948,0.03970223325062035,0.0,0.026422764227642278,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01282051282051282,0
42.0,350.0,393.0,62.0,5.17741935483871,0.7903225806451613,0.056782334384858045,0.010178117048346057,0.030534351145038167,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0967741935483871,0
54.0,441.0,496.0,78.0,5.217948717948718,0.7307692307692307,0.05405405405405406,0.0,0.02620967741935484,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.01282051282051282,0.01282051282051282,0
30.0,421.0,452.0,78.0,4.641025641025641,0.7948717948717948,0.07163323782234957,0.028761061946902654,0.030973451327433628,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0641025641025641,0
28.0,331.0,360.0,61.0,4.770491803278689,0.7540983606557377,0.08934707903780069,0.0,0.025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.01639344262295082,0.08196721311475409,0
25.0,368.0,394.0,62.0,5.225806451612903,0.8225806451612904,0.040372670807453416,0.005076142131979695,0.02284263959390863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0967741935483871,0
45.0,453.0,499.0,79.0,5.2025316455696204,0.7848101265822784,0.0364963503649635,0.0,0.02004008016032064,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012658227848101266,0
45.0,369.0,415.0,65.0,5.230769230769231,0.8307692307692308,0.05357142857142857,0.00963855421686747,0.02891566265060241,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.046153846153846156,0
30.0,349.0,380.0,64.0,4.859375,0.75,0.02572347266881029,0.0,0.015789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.046875,0
45.0,336.0,382.0,61.0,5.049180327868853,0.7704918032786885,0.07236842105263158,0.010471204188481676,0.03664921465968586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.06557377049180328,0
42.0,498.0,541.0,90.0,4.877777777777778,0.7777777777777778,0.04367816091954023,0.0073937153419593345,0.025878003696857672,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.05555555555555555,0
47.0,429.0,477.0,76.0,5.171052631578948,0.7894736842105263,0.041666666666666664,0.018867924528301886,0.023060796645702306,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.02631578947368421,0
49.0,370.0,420.0,73.0,4.616438356164384,0.726027397260274,0.08108108108108109,0.009523809523809525,0.02857142857142857,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0136986301369863,0.0273972602739726,0
23.0,291.0,315.0,49.0,5.26530612244898,0.7959183673469388,0.0546875,0.006349206349206349,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.08163265306122448,0
38.0,366.0,405.0,64.0,5.25,0.78125,0.03273809523809524,0.0,0.014814814814814815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.015625,0.0,0
28.0,346.0,375.0,65.0,4.661538461538462,0.7846153846153846,0.0429042904290429,0.0,0.021333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.015384615384615385,0.06153846153846154,0
31.0,311.0,343.0,55.0,5.090909090909091,0.8909090909090909,0.057971014492753624,0.011661807580174927,0.029154518950437316,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.10909090909090909,0
29.0,234.0,264.0,43.0,5.046511627906977,0.8837209302325582,0.07042253521126761,0.015151515151515152,0.022727272727272728,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.11627906976744186,0
43.0,295.0,339.0,55.0,5.036363636363636,0.8181818181818182,0.06227106227106227,0.011799410029498525,0.02654867256637168,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.10909090909090909,0
38.0,464.0,503.0,80.0,5.1375,0.775,0.046228710462287104,0.0,0.02584493041749503,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0125,0.025,0
33.0,284.0,318.0,51.0,5.03921568627451,0.8627450980392157,0.08695652173913043,0.012578616352201259,0.03459119496855346,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0196078431372549,0
58.0,393.0,452.0,73.0,5.082191780821918,0.7945205479452054,0.06611570247933884,0.017699115044247787,0.022123893805309734,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0136986301369863,0
47.0,472.0,520.0,84.0,5.071428571428571,0.7619047619047619,0.03286384976525822,0.0,0.023076923076923078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.011904761904761904,0.023809523809523808,0
31.0,299.0,331.0,54.0,4.981481481481482,0.8703703703703703,0.05660377358490566,0.012084592145015106,0.030211480362537766,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.09259259259259259,0
32.0,445.0,478.0,75.0,5.226666666666667,0.76,0.04358974358974359,0.0041841004184100415,0.02510460251046025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.09333333333333334,0
39.0,359.0,399.0,65.0,5.046153846153846,0.8307692307692308,0.027439024390243903,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.06153846153846154,0
52.0,392.0,445.0,68.0,5.411764705882353,0.7794117647058824,0.05434782608695652,0.0,0.02247191011235955,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.014705882352941176,0.07352941176470588,0
50.0,413.0,464.0,73.0,5.2465753424657535,0.684931506849315,0.04177545691906005,0.0,0.021551724137931036,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0
48.0,473.0,522.0,83.0,5.228915662650603,0.7590361445783133,0.03480278422273782,0.005747126436781609,0.013409961685823755,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.024096385542168676,0.0,0
43.0,309.0,353.0,56.0,5.178571428571429,0.7857142857142857,0.06293706293706294,0.0113314447592068,0.025495750708215296,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.125,0
37.0,272.0,310.0,49.0,5.183673469387755,0.8571428571428571,0.047244094488188976,0.0,0.025806451612903226,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.08163265306122448,0
37.0,317.0,355.0,53.0,5.528301886792453,0.7735849056603774,0.051194539249146756,0.0,0.028169014084507043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.07547169811320754,0
48.0,349.0,398.0,68.0,4.779411764705882,0.75,0.05,0.01256281407035176,0.017587939698492462,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.0,434.0,463.0,76.0,4.9868421052631575,0.8026315789473685,0.05013192612137203,0.0,0.019438444924406047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.07894736842105263,0
34.0,296.0,331.0,51.0,5.313725490196078,0.803921568627451,0.04797047970479705,0.0,0.030211480362537766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0392156862745098,0
28.0,339.0,368.0,66.0,4.454545454545454,0.803030303030303,0.047619047619047616,0.0,0.024456521739130436,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.015151515151515152,0.06060606060606061,0
28.0,387.0,416.0,70.0,4.8,0.7857142857142857,0.05120481927710843,0.009615384615384616,0.028846153846153848,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.11428571428571428,0
40.0,348.0,389.0,65.0,4.861538461538461,0.8,0.04430379746835443,0.0,0.02313624678663239,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.015384615384615385,0.015384615384615385,0
28.0,346.0,375.0,69.0,4.36231884057971,0.7971014492753623,0.03322259136212625,0.0,0.016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.014492753623188406,0.043478260869565216,0
48.0,508.0,557.0,84.0,5.523809523809524,0.7261904761904762,0.03017241379310345,0.0,0.017953321364452424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.03571428571428571,0
42.0,358.0,401.0,63.0,5.2063492063492065,0.7936507936507936,0.05555555555555555,0.00997506234413965,0.029925187032418952,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.06349206349206349,0
28.0,349.0,378.0,71.0,4.225352112676056,0.7464788732394366,0.06,0.0,0.021164021164021163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.014084507042253521,0.056338028169014086,0
48.0,442.0,491.0,78.0,5.217948717948718,0.7692307692307693,0.04207920792079208,0.006109979633401222,0.016293279022403257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.01282051282051282,0.01282051282051282,0
35.0,539.0,575.0,96.0,4.78125,0.7604166666666666,0.07623318385650224,0.022608695652173914,0.036521739130434785,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.052083333333333336,0
40.0,315.0,356.0,59.0,4.898305084745763,0.864406779661017,0.056140350877192984,0.011235955056179775,0.028089887640449437,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.11864406779661017,0
28.0,380.0,409.0,67.0,4.955223880597015,0.8059701492537313,0.04878048780487805,0.009779951100244499,0.029339853300733496,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.14925373134328357,0
28.0,343.0,372.0,61.0,4.983606557377049,0.7704918032786885,0.0625,0.0,0.021505376344086023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.08196721311475409,0
56.0,394.0,451.0,76.0,4.776315789473684,0.7631578947368421,0.060941828254847646,0.004434589800443459,0.03325942350332594,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013157894736842105,0
27.0,306.0,334.0,54.0,5.111111111111111,0.8518518518518519,0.0625,0.011976047904191617,0.017964071856287425,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,0.1111111111111111,0.037037037037037035,1
48.0,380.0,429.0,71.0,4.971830985915493,0.7464788732394366,0.05459770114942529,0.011655011655011656,0.016317016317016316,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.014084507042253521,0
48.0,464.0,513.0,83.0,5.120481927710843,0.7349397590361446,0.02588235294117647,0.0,0.01364522417153996,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0,0
49.0,464.0,514.0,84.0,5.035714285714286,0.75,0.026004728132387706,0.0,0.01556420233463035,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.03571428571428571,0
46.0,408.0,455.0,73.0,5.136986301369863,0.7397260273972602,0.04,0.0,0.01978021978021978,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0
48.0,421.0,470.0,76.0,5.105263157894737,0.75,0.03608247422680412,0.0,0.01702127659574468,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.02631578947368421,0.013157894736842105,0
30.0,409.0,440.0,76.0,4.618421052631579,0.7631578947368421,0.06896551724137931,0.006818181818181818,0.03409090909090909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.07894736842105263,0
28.0,395.0,424.0,68.0,5.088235294117647,0.7647058823529411,0.04046242774566474,0.0,0.025943396226415096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.14705882352941177,0
42.0,381.0,424.0,71.0,4.887323943661972,0.7323943661971831,0.040345821325648415,0.0,0.01650943396226415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.08450704225352113,0
57.0,383.0,441.0,73.0,4.890410958904109,0.7671232876712328,0.0821529745042493,0.009070294784580499,0.027210884353741496,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0410958904109589,0.0273972602739726,0
28.0,409.0,438.0,74.0,4.77027027027027,0.7972972972972973,0.05128205128205128,0.0045662100456621,0.0273972602739726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.13513513513513514,0
28.0,351.0,380.0,69.0,4.3768115942028984,0.7681159420289855,0.059602649006622516,0.0,0.02631578947368421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.014492753623188406,0.043478260869565216,0
43.0,340.0,384.0,62.0,5.096774193548387,0.8064516129032258,0.03481012658227848,0.0,0.018229166666666668,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.016129032258064516,0.016129032258064516,0
30.0,296.0,327.0,56.0,4.75,0.7857142857142857,0.03383458646616541,0.0,0.01834862385321101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.03571428571428571,0
76.0,469.0,546.0,88.0,5.034090909090909,0.75,0.0765661252900232,0.02197802197802198,0.03296703296703297,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.011363636363636364,0.011363636363636364,0
38.0,345.0,384.0,66.0,4.666666666666667,0.8636363636363636,0.07516339869281045,0.005208333333333333,0.028645833333333332,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.030303030303030304,0
28.0,406.0,435.0,72.0,4.944444444444445,0.7777777777777778,0.047752808988764044,0.0,0.01839080459770115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.027777777777777776,0.06944444444444445,0
28.0,406.0,435.0,74.0,4.743243243243243,0.7837837837837838,0.04899135446685879,0.009195402298850575,0.029885057471264367,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.13513513513513514,0
21.0,481.0,503.0,89.0,4.550561797752809,0.7415730337078652,0.04239401496259352,0.007952286282306162,0.02186878727634195,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.07865168539325842,0
48.0,488.0,537.0,84.0,5.321428571428571,0.7738095238095238,0.03131991051454139,0.0,0.0148975791433892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.011904761904761904,0.011904761904761904,0
40.0,404.0,445.0,74.0,4.945945945945946,0.7567567567567568,0.0273224043715847,0.0,0.01348314606741573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.06756756756756757,0
28.0,357.0,386.0,63.0,5.015873015873016,0.7301587301587301,0.04113924050632911,0.0,0.02072538860103627,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.015873015873015872,0.06349206349206349,0
33.0,383.0,417.0,69.0,4.927536231884058,0.782608695652174,0.06845238095238096,0.009592326139088728,0.02158273381294964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.014492753623188406,0.014492753623188406,0
48.0,448.0,497.0,80.0,5.125,0.7625,0.04950495049504951,0.012072434607645875,0.018108651911468814,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0125,0
33.0,294.0,328.0,57.0,4.666666666666667,0.7894736842105263,0.045112781954887216,0.0,0.018292682926829267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.017543859649122806,0.0,0
28.0,404.0,433.0,76.0,4.578947368421052,0.7763157894736842,0.040229885057471264,0.0,0.023094688221709007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.02631578947368421,0.05263157894736842,0
28.0,379.0,408.0,70.0,4.685714285714286,0.7714285714285715,0.057926829268292686,0.0,0.029411764705882353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.05714285714285714,0
48.0,476.0,525.0,84.0,5.178571428571429,0.7857142857142857,0.04195804195804196,0.011428571428571429,0.017142857142857144,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.011904761904761904,0.011904761904761904,0
43.0,483.0,527.0,90.0,4.733333333333333,0.7444444444444445,0.04275534441805225,0.009487666034155597,0.024667931688804556,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.07777777777777778,0
38.0,390.0,429.0,71.0,4.943661971830986,0.8028169014084507,0.04011461318051576,0.004662004662004662,0.018648018648018648,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.04225352112676056,0
43.0,260.0,304.0,47.0,5.319148936170213,0.8297872340425532,0.08536585365853659,0.013157894736842105,0.029605263157894735,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.14893617021276595,0
28.0,371.0,400.0,71.0,4.535211267605634,0.7746478873239436,0.055900621118012424,0.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.014084507042253521,0.056338028169014086,0
32.0,456.0,489.0,74.0,5.45945945945946,0.7567567567567568,0.039603960396039604,0.0,0.024539877300613498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.10810810810810811,0
40.0,417.0,458.0,78.0,4.730769230769231,0.7564102564102564,0.04878048780487805,0.0,0.026200873362445413,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.01282051282051282,0.01282051282051282,0
42.0,336.0,379.0,64.0,4.8125,0.8125,0.06862745098039216,0.005277044854881266,0.026385224274406333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.015625,0
43.0,334.0,378.0,59.0,5.271186440677966,0.7966101694915254,0.06514657980456026,0.010582010582010581,0.026455026455026454,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.13559322033898305,0
43.0,475.0,519.0,85.0,4.91764705882353,0.7764705882352941,0.06521739130434782,0.007707129094412331,0.03275529865125241,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.011764705882352941,0.011764705882352941,0
30.0,385.0,416.0,71.0,4.788732394366197,0.7746478873239436,0.029411764705882353,0.0,0.014423076923076924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.056338028169014086,0
